,Mean C1,Mean C2,Mean C3,Mean C4
595,-5.195368302725556e-09,3.379266761215278e-09,4.812833333333334e-13,4.80922222222222e-13
596,5.728346120008335e-09,1.4832666116534718e-09,4.872736111111113e-13,4.869152777777777e-13
597,3.4334251032011107e-09,5.4546820313519446e-09,5.202361111111111e-13,5.197041666666668e-13
598,-3.5409034023255545e-10,1.4189132977333339e-09,5.295847222222221e-13,5.290875000000001e-13
599,-3.6354438864040277e-09,-6.090733834872359e-09,5.643569444444446e-13,5.636125e-13
600,-1.7954498708902778e-09,-1.5183010493354174e-09,5.773652777777779e-13,5.767722222222223e-13
601,3.0110511003974998e-09,-1.3160382698573613e-09,6.142416666666665e-13,6.134569444444444e-13
602,3.999869466844444e-09,3.872372057955693e-09,6.314666666666668e-13,6.307777777777776e-13
603,-2.191813125628611e-10,1.577149926983333e-09,6.709597222222221e-13,6.700652777777777e-13
604,-7.3240972770956976e-09,-1.178048065275e-09,6.928236111111114e-13,6.920944444444441e-13
605,-2.7452081430005553e-09,-2.078016235335695e-09,7.354291666666664e-13,7.344930555555556e-13
606,2.5067695422236113e-10,-2.5000570150241667e-09,7.626055555555556e-13,7.61747222222222e-13
607,3.394549423122499e-09,-1.528490137524444e-09,8.090416666666671e-13,8.080152777777776e-13
608,9.456381953172634e-09,-2.3508751665412496e-09,8.419541666666666e-13,8.411402777777777e-13
609,4.353751811591111e-09,-1.1866775617587501e-09,8.928777777777777e-13,8.917569444444443e-13
610,-1.027366046617222e-09,3.6913029872934706e-09,9.32823611111111e-13,9.319888888888889e-13
611,-3.352452449532222e-09,1.3383243941174998e-09,9.888638888888893e-13,9.878694444444446e-13
612,-2.0727994180066672e-09,3.1410507526240273e-09,1.0379583333333335e-12,1.037179166666667e-12
613,2.3929645810879167e-10,-2.022195498530416e-09,1.1007527777777778e-12,1.099779166666667e-12
614,5.43586168397e-09,-5.180825227164862e-09,1.1447847222222223e-12,1.1432583333333335e-12
615,1.9122829041700005e-10,-1.0993653664834724e-09,1.2088291666666666e-12,1.2070055555555558e-12
616,4.623371192120555e-08,-6.966935921077498e-08,5.723222222222223e-13,5.724541666666667e-13
617,1.1365149695326386e-08,-6.388108843770278e-09,8.254944444444441e-13,8.253555555555556e-13
618,-4.4521556500394445e-08,-4.8451337883954155e-09,6.794597222222222e-13,6.792583333333331e-13
619,1.564881640955417e-08,-3.904204872050418e-08,4.478027777777777e-13,4.4768750000000016e-13
620,-1.3031811010783333e-09,1.8520098081630555e-08,5.848458333333334e-13,5.840180555555555e-13
621,1.9110897514444453e-08,-3.2027782396525e-09,3.967319444444444e-13,3.966916666666666e-13
622,-1.601716292105138e-08,1.1086141023868056e-08,4.630500000000001e-13,4.622569444444444e-13
623,-6.8877237272315276e-09,2.1183998086233326e-09,3.940083333333333e-13,3.9375000000000016e-13
624,1.630404359822222e-08,1.0358324373634718e-08,3.811097222222222e-13,3.8074861111111107e-13
625,1.4449600218319445e-08,-1.915255720701111e-08,3.789555555555557e-13,3.7868750000000005e-13
626,6.894438911358329e-09,-3.5579117874493065e-08,3.4063472222222227e-13,3.4046805555555557e-13
627,-4.816044058183612e-09,-1.756397408704167e-08,3.6665833333333336e-13,3.664999999999999e-13
628,9.231283059027222e-09,1.4293011792963894e-08,3.2668472222222217e-13,3.266208333333333e-13
629,1.5185661681190278e-08,1.7804306997402776e-08,3.5759444444444446e-13,3.5750555555555554e-13
630,1.8896572937115276e-09,1.0320159657497222e-08,3.296180555555557e-13,3.2946527777777777e-13
631,-4.6276330885975e-09,1.6762187173688891e-09,3.5015000000000013e-13,3.500277777777778e-13
632,2.2366569546769436e-09,-9.439073414645694e-09,3.4141249999999993e-13,3.412944444444444e-13
633,-3.5441472591750005e-09,-1.8383022022270827e-09,3.513819444444444e-13,3.5136249999999986e-13
634,-6.2295112287980555e-09,6.86723821281403e-09,3.570277777777777e-13,3.5682916666666675e-13
635,-9.550011834396802e-09,1.038788823045278e-08,3.5839861111111117e-13,3.583888888888889e-13
636,1.9862660896473623e-09,2.1704748132394443e-08,3.755222222222222e-13,3.7528888888888893e-13
637,-3.528003837325278e-09,7.912510849318057e-09,3.692861111111109e-13,3.6928472222222226e-13
638,2.049840611550001e-09,-6.681706340196668e-09,3.9758333333333345e-13,3.9734861111111107e-13
639,-1.5634809256354167e-09,-8.397596813643334e-10,3.8683749999999997e-13,3.8683611111111107e-13
640,2.193186103989583e-09,-3.3834690501262495e-09,4.227624999999999e-13,4.224444444444444e-13
641,-3.854760418571806e-09,4.018735142071668e-09,4.102069444444445e-13,4.1019722222222226e-13
642,-1.5418638546100007e-09,4.104609934785416e-09,4.5060555555555577e-13,4.5027361111111107e-13
643,1.7536775127931947e-09,7.418929604406526e-09,4.386513888888889e-13,4.38623611111111e-13
644,1.2537409553772222e-08,-2.256983733079028e-09,4.820277777777779e-13,4.816972222222224e-13
645,4.470591827652082e-09,-3.5621232109551402e-09,4.720750000000001e-13,4.72095833333333e-13
646,2.577210003953194e-09,-5.754421949294445e-09,5.176680555555557e-13,5.173805555555557e-13
647,1.1956518645676387e-09,1.9314091023358333e-09,5.111472222222223e-13,5.110694444444444e-13
648,-5.262926279208473e-09,5.335307868516253e-09,5.582527777777778e-13,5.580125000000002e-13
649,-1.2532430634270832e-09,-1.3152970193111107e-09,5.562249999999999e-13,5.561569444444445e-13
650,4.293257200962359e-10,-2.858522303034445e-09,6.043152777777776e-13,6.041916666666666e-13
651,-2.73520757761875e-09,-4.135469281536805e-09,6.076013888888889e-13,6.075430555555555e-13
652,4.4794127257609714e-10,-3.7293451611079155e-09,6.566374999999998e-13,6.566194444444445e-13
653,1.1064731017890274e-09,1.276009130906111e-09,6.660652777777779e-13,6.661194444444447e-13
654,5.746982872797222e-09,3.9722669645241664e-09,7.163069444444445e-13,7.162583333333333e-13
655,-2.232767357038194e-09,1.7036684841963882e-09,7.325819444444448e-13,7.32575e-13
656,-2.3584526457118062e-09,1.3875657139504162e-09,7.842194444444443e-13,7.84209722222222e-13
657,-1.861503966913611e-10,-1.8185004145843054e-10,8.080319444444446e-13,8.079472222222221e-13
658,3.408900649759027e-09,4.5059710789606934e-10,8.619666666666666e-13,8.620833333333336e-13
659,2.956961535736806e-09,2.4518373210465283e-11,8.936402777777773e-13,8.937055555555556e-13
660,2.8756199269401393e-09,3.0434097641294445e-09,9.508222222222221e-13,9.510652777777781e-13
661,6.541209968603055e-10,3.0287689108826393e-09,9.915444444444446e-13,9.91691666666667e-13
662,-4.029378425996249e-09,-7.160857006316248e-09,1.0546249999999995e-12,1.0549222222222225e-12
663,-3.265924139889028e-09,-4.5363142503877774e-09,1.1043958333333334e-12,1.104672222222222e-12
664,5.719873986075002e-11,-2.4766481079313895e-10,1.1646222222222219e-12,1.165451388888889e-12
665,2.873284597848888e-09,4.862732561756808e-09,1.2105527777777778e-12,1.2112500000000001e-12
666,-2.4238520759855554e-09,-1.1110378853623614e-08,5.51395833333333e-13,5.513361111111113e-13
667,-3.1310472352752786e-08,8.7940839624418e-08,7.509013888888891e-13,7.5155e-13
668,8.461613357618467e-09,-3.1127132359312495e-08,6.878930555555555e-13,6.876361111111114e-13
669,-3.241516296524305e-08,1.5608273227516664e-08,4.566833333333332e-13,4.566013888888888e-13
670,1.9563441498500005e-08,6.723885522923752e-09,6.108402777777777e-13,6.108166666666665e-13
671,2.8722357137994447e-08,2.04576000705e-08,4.3514583333333327e-13,4.355805555555556e-13
672,-2.9749010124947214e-08,-1.6564535140197224e-08,4.847097222222224e-13,4.847847222222222e-13
673,-2.4423485839162505e-09,9.456525651146249e-09,4.2400277777777766e-13,4.242486111111111e-13
674,-6.4673115310395845e-09,1.813361312701111e-08,3.9582361111111103e-13,3.9596250000000014e-13
675,-3.3271873286783336e-09,1.4774712351254161e-08,3.9568333333333327e-13,3.95738888888889e-13
676,2.418692783651944e-09,-8.210752553006947e-09,3.4826249999999995e-13,3.4847916666666664e-13
677,1.64656356275875e-08,-1.2010384828811111e-08,3.741666666666666e-13,3.743763888888888e-13
678,1.1486215972681947e-08,-6.180111422604029e-09,3.3605138888888877e-13,3.3622638888888896e-13
679,-7.760231358029583e-09,1.157058218700139e-08,3.601944444444444e-13,3.603527777777778e-13
680,-1.7012300380599994e-08,2.3295700419374994e-09,3.435680555555556e-13,3.436652777777778e-13
681,-1.0964487369190276e-08,2.0693475060911104e-09,3.5561249999999997e-13,3.556972222222222e-13
682,-8.672083287565971e-10,1.0338584067686109e-08,3.5981944444444444e-13,3.5973055555555556e-13
683,-7.799449268675973e-10,-4.857015866003055e-09,3.624236111111113e-13,3.623833333333334e-13
684,1.7098227581963888e-08,-1.0737039254241667e-08,3.8291944444444436e-13,3.828319444444444e-13
685,5.734249959211109e-10,3.995270098846112e-09,3.747027777777778e-13,3.747180555555555e-13
686,-1.7080786551309728e-08,1.3741327775963892e-08,4.0830555555555543e-13,4.082388888888888e-13
687,-1.0013662205069721e-09,9.693193888547921e-09,3.943847222222221e-13,3.944388888888888e-13
688,1.4862370179323615e-08,-4.158003447663056e-09,4.349486111111111e-13,4.3493750000000013e-13
689,8.941140960379729e-09,-7.20130275972361e-09,4.195444444444445e-13,4.195666666666666e-13
690,2.1572896003668058e-10,-1.0570958175999995e-08,4.644249999999998e-13,4.644041666666667e-13
691,-1.596339389475e-09,-5.02707837687639e-09,4.4976944444444447e-13,4.4985277777777795e-13
692,-3.807205374365973e-09,-7.519913998170415e-09,4.975319444444446e-13,4.976597222222223e-13
693,-3.4045087986423608e-09,7.893970786938056e-09,4.848138888888888e-13,4.849666666666667e-13
694,7.0937655883848624e-09,1.3595206529927778e-09,5.335527777777777e-13,5.337624999999999e-13
695,4.719400741720695e-09,8.515577280286808e-11,5.232791666666668e-13,5.235791666666668e-13
696,3.945821436540973e-09,-1.009116574533889e-08,5.729791666666665e-13,5.733055555555554e-13
697,-1.9150280800970836e-09,4.621895079681667e-10,5.673819444444444e-13,5.677791666666667e-13
698,-3.738787469309585e-09,-1.2791821065670832e-09,6.172597222222226e-13,6.17790277777778e-13
699,-3.933394714877639e-09,-1.5744413806870824e-09,6.16473611111111e-13,6.170569444444443e-13
700,-2.3004261981509727e-09,-1.0372005739855557e-10,6.669013888888887e-13,6.676555555555555e-13
701,1.076860852975833e-08,1.961219656875139e-09,6.716013888888887e-13,6.723541666666667e-13
702,1.1001076063758334e-10,-2.7941854750656947e-09,7.227305555555555e-13,7.236194444444445e-13
703,-3.0373615524575003e-09,-3.0724552404511102e-09,7.333222222222221e-13,7.341861111111111e-13
704,-5.514439104391804e-09,5.066286551643196e-09,7.859708333333334e-13,7.869319444444444e-13
705,-3.714527143129444e-09,8.664958612005555e-10,8.029694444444443e-13,8.03898611111111e-13
706,-1.6582493033494443e-09,-3.365142621279583e-09,8.576319444444444e-13,8.585902777777775e-13
707,6.840431101261943e-10,-5.968472751960001e-09,8.81475e-13,8.822847222222219e-13
708,-9.74314731891417e-10,-3.161575943440556e-09,9.389180555555553e-13,9.400902777777778e-13
709,1.4136527744247222e-09,3.2387584882887496e-09,9.708277777777777e-13,9.716527777777777e-13
710,-1.1417681849268056e-09,4.794982830214307e-09,1.0323611111111115e-12,1.0334777777777776e-12
711,6.057471662514723e-09,6.7076555170884734e-09,1.0744416666666666e-12,1.0753750000000004e-12
712,1.8935726946763886e-09,6.083365840721527e-10,1.1419625e-12,1.1429249999999998e-12
713,3.2792065424727785e-09,-2.9997481397008337e-09,1.1918069444444444e-12,1.1930416666666672e-12
714,-5.945394390034999e-10,-3.6754557627469446e-09,1.2613208333333335e-12,1.2628152777777777e-12
715,-6.120733378743888e-08,6.814635271442502e-08,5.877583333333332e-13,5.876166666666667e-13
716,3.2239967005755565e-08,4.514938708471805e-08,8.480041666666666e-13,8.480555555555553e-13
717,-2.8369190614466666e-08,-4.575849159668749e-09,7.356597222222219e-13,7.355749999999999e-13
718,1.3772168063756946e-08,1.0468199830822216e-09,4.545375e-13,4.5462777777777774e-13
719,1.6502935641077774e-08,2.013527163623889e-08,6.483527777777777e-13,6.486569444444446e-13
720,-6.2542725685126406e-09,-3.49379093450903e-08,4.379166666666666e-13,4.379527777777778e-13
721,-7.54245563470361e-09,-2.8525581730277782e-08,5.207041666666665e-13,5.205277777777778e-13
722,2.7411852371043054e-08,6.764072065697915e-09,4.538055555555556e-13,4.5362500000000005e-13
723,-1.936508806617361e-08,1.3936264687280556e-08,4.3422638888888885e-13,4.341222222222223e-13
724,-1.7158770963063886e-08,1.9513385959858336e-08,4.451263888888889e-13,4.449722222222222e-13
725,-1.16122424634125e-08,-5.205659513669583e-09,3.8843750000000003e-13,3.884944444444444e-13
726,-3.021581297841249e-09,2.9355170114049997e-09,4.2477777777777777e-13,4.245458333333333e-13
727,7.962419146834442e-09,-1.1652257424618058e-08,3.7691388888888883e-13,3.768458333333332e-13
728,-1.7544875277820842e-10,1.5366295416850005e-09,4.0945555555555564e-13,4.0919027777777767e-13
729,-4.572898453497638e-09,-4.673346472866526e-09,3.811125000000001e-13,3.8093055555555546e-13
730,2.126661803114862e-09,5.90071870389375e-09,3.9869444444444446e-13,3.9835833333333336e-13
731,-1.4487682656988886e-09,-2.637441564194305e-09,3.93361111111111e-13,3.9323472222222217e-13
732,1.3794708262919445e-08,2.9795039629227783e-09,3.9308472222222217e-13,3.929069444444444e-13
733,9.756746806358335e-09,4.6670529457204165e-09,4.1227916666666663e-13,4.123638888888889e-13
734,4.139438998654722e-09,4.777696740110834e-09,3.990944444444444e-13,3.9905555555555555e-13
735,2.059338887151112e-09,2.9747461901598614e-09,4.333472222222223e-13,4.334708333333334e-13
736,-3.384039043036667e-09,1.6097703376309727e-09,4.116375000000001e-13,4.116805555555555e-13
737,-1.952361438193333e-09,4.068014241297222e-09,4.561944444444446e-13,4.563569444444445e-13
738,-7.794196251521249e-09,6.974618513431528e-09,4.3040416666666666e-13,4.3054027777777777e-13
739,-1.0969468255529165e-09,-7.069353155465972e-09,4.84236111111111e-13,4.843888888888888e-13
740,2.4707069525543063e-09,-1.145834501783889e-08,4.577569444444445e-13,4.579166666666667e-13
741,-5.021266570465137e-10,-6.417792641438194e-09,5.160430555555555e-13,5.162833333333333e-13
742,-3.0766550864362498e-09,-5.813435687351666e-09,4.921638888888891e-13,4.924222222222224e-13
743,-1.5189418895124997e-09,6.410975416461388e-09,5.513375000000001e-13,5.515430555555557e-13
744,7.16915015585847e-10,4.247080288993473e-09,5.326944444444444e-13,5.330388888888888e-13
745,2.2175696531640276e-09,-1.4372099073041661e-09,5.918097222222224e-13,5.921111111111112e-13
746,1.3150676462825004e-09,-6.3720889495436115e-09,5.791652777777776e-13,5.795388888888891e-13
747,-2.5328607807512496e-09,-9.737525734232081e-10,6.378166666666671e-13,6.380041666666667e-13
748,-5.315069546112499e-09,-3.4283202935337498e-09,6.328194444444447e-13,6.331847222222218e-13
749,-2.4423384917805552e-09,-7.248589413405e-10,6.90588888888889e-13,6.907652777777777e-13
750,1.7299720262737502e-09,-2.3696121976247217e-10,6.93486111111111e-13,6.939055555555553e-13
751,3.929397592505e-09,6.279402525348471e-09,7.504152777777779e-13,7.50584722222222e-13
752,-9.510355889568054e-10,-5.6055997717713896e-11,7.62077777777778e-13,7.624277777777779e-13
753,-9.935721191301808e-09,1.2372406978847221e-09,8.183999999999999e-13,8.185888888888889e-13
754,-3.355663646865e-09,3.762244502719165e-09,8.394263888888887e-13,8.39676388888889e-13
755,4.631810470795555e-09,4.135556792997498e-09,8.959458333333333e-13,8.960819444444444e-13
756,4.287289680313196e-09,2.4576960590176384e-10,9.26102777777778e-13,9.265152777777778e-13
757,2.03059209227625e-09,-8.781484364928891e-10,9.83980555555556e-13,9.843027777777777e-13
758,8.972851262007082e-10,5.767420201512778e-09,1.0246319444444445e-12,1.0247847222222226e-12
759,7.24653842735153e-10,-2.1480012194597213e-09,1.0864222222222219e-12,1.0865625e-12
760,-3.760065874558053e-09,1.6241837065148605e-10,1.1373500000000004e-12,1.1373777777777778e-12
761,-4.827762914564032e-09,-9.180887629292501e-10,1.2029777777777778e-12,1.2031625000000001e-12
762,-8.490106404223192e-10,4.72981048594611e-10,1.2536444444444442e-12,1.2536416666666667e-12
763,-5.187113895224584e-08,-4.817303188536806e-09,6.173472222222222e-13,6.173888888888887e-13
764,5.199384659577086e-09,-2.4397446908111107e-08,7.814805555555557e-13,7.817833333333336e-13
765,-1.9344469677812505e-08,-3.8648840864063874e-08,7.551569444444444e-13,7.553486111111113e-13
766,-1.4273842912197219e-08,1.1572270249737501e-08,4.608555555555554e-13,4.611833333333334e-13
767,-8.293210405056942e-09,-1.283092367127222e-08,6.929041666666666e-13,6.931416666666669e-13
768,-4.742963652323333e-09,-1.2851577222897229e-08,4.88325e-13,4.880611111111112e-13
769,1.1528545281501389e-08,-1.4379359619440274e-08,5.645194444444446e-13,5.642694444444442e-13
770,2.0266629226979164e-08,7.3536806839990315e-09,5.013055555555556e-13,5.014499999999999e-13
771,1.0871886268537497e-08,8.326588077460975e-09,4.601138888888889e-13,4.597347222222222e-13
772,6.95861917544972e-09,-1.4646396572005554e-09,4.806472222222221e-13,4.808930555555555e-13
773,-1.9955858624266658e-08,-2.0446934451579165e-09,4.0725972222222225e-13,4.070388888888889e-13
774,-1.992159493666389e-08,6.560839055039445e-09,4.490555555555556e-13,4.493944444444444e-13
775,7.66970787467264e-09,8.065005753078473e-09,3.8954166666666664e-13,3.895986111111112e-13
776,1.5338221669230556e-08,1.1821018883829168e-08,4.2731805555555555e-13,4.276319444444446e-13
777,-8.120813785721391e-09,-1.2860860332881943e-08,3.9762361111111124e-13,3.978097222222222e-13
778,-3.0780200925768064e-09,-4.723627353214029e-09,4.1458749999999997e-13,4.149041666666668e-13
779,4.837043338328332e-09,8.122551998118752e-09,4.201319444444444e-13,4.203638888888888e-13
780,-8.055709632359307e-09,3.232465669582777e-09,4.1425416666666673e-13,4.1447916666666656e-13
781,-5.53096421053e-09,1.9615716360173612e-09,4.463625e-13,4.4660277777777763e-13
782,4.8826008038870804e-09,5.647812519675696e-09,4.274402777777776e-13,4.277152777777777e-13
783,-2.6078863585151398e-09,9.737098895569584e-09,4.794236111111113e-13,4.795333333333333e-13
784,-6.438546360954721e-09,-6.587836250826388e-09,4.469152777777777e-13,4.470458333333334e-13
785,-1.1708581202424999e-08,-5.280248744557222e-09,5.134875e-13,5.133305555555555e-13
786,-4.100289257531113e-09,-1.8977654109873618e-10,4.75625e-13,4.756124999999998e-13
787,-7.777075970769166e-09,3.966246868014029e-09,5.484763888888889e-13,5.481666666666667e-13
788,-2.906358993035556e-09,2.4120865112187498e-09,5.116736111111112e-13,5.115111111111111e-13
789,-1.2421423921173614e-09,1.127192089342222e-09,5.879333333333335e-13,5.875000000000001e-13
790,4.1535664955756966e-09,-3.7430927249091677e-10,5.531722222222222e-13,5.528416666666667e-13
791,-7.045641455355833e-09,5.461147697657779e-09,6.30925e-13,6.303763888888889e-13
792,-5.075686413083056e-09,3.405398698775138e-09,6.000847222222224e-13,5.996569444444444e-13
793,-6.0669196016383344e-09,-2.892221396779306e-09,6.771166666666666e-13,6.763291666666669e-13
794,1.4386514991330552e-09,-3.6042670931670836e-09,6.517597222222223e-13,6.512097222222221e-13
795,2.446666880908472e-10,-7.110865122512081e-11,7.27673611111111e-13,7.267694444444445e-13
796,1.0582704439340276e-09,4.741402852467222e-10,7.09538888888889e-13,7.089555555555553e-13
797,-6.252828951074583e-10,-6.490908954157497e-11,7.840347222222223e-13,7.831180555555553e-13
798,4.238270259062362e-10,-1.545452833626389e-09,7.736041666666667e-13,7.730138888888887e-13
799,-2.4777560943829162e-09,3.3237733725027788e-09,8.466583333333328e-13,8.459180555555555e-13
800,1.353140576377639e-09,2.145670913230971e-10,8.445055555555558e-13,8.439499999999999e-13
801,3.4458931000794446e-09,-4.985043075563192e-10,9.16959722222222e-13,9.16148611111111e-13
802,2.0058537795424996e-09,-4.482494569657501e-10,9.236583333333335e-13,9.230027777777777e-13
803,-1.9145213056598615e-09,8.811628841044308e-10,9.958013888888892e-13,9.952902777777776e-13
804,-2.138501543441528e-09,8.882155407171665e-10,1.0123402777777778e-12,1.0119041666666666e-12
805,1.3344527083099998e-10,4.348175682696944e-09,1.0857208333333327e-12,1.0853291666666666e-12
806,-8.789908473209447e-10,5.5617101791968045e-09,1.1143666666666666e-12,1.1140236111111104e-12
807,4.625616768275833e-09,-1.7511741190141662e-09,1.1910999999999998e-12,1.1908805555555552e-12
808,-1.431500539771944e-09,-5.92853496554903e-09,1.2380458333333331e-12,1.2373625000000001e-12
809,-2.237134150846806e-09,-5.548364534306668e-10,1.3175986111111114e-12,1.3171555555555553e-12
810,-1.902931363863611e-08,-4.699636363464862e-09,5.275041666666668e-13,5.281902777777775e-13
811,-1.4416138221565273e-08,-3.277121072924722e-08,9.127638888888888e-13,9.138972222222223e-13
812,5.5444532979833325e-09,5.2455871392890295e-09,7.339902777777775e-13,7.35252777777778e-13
813,-4.046652035034581e-08,-2.0277923972793057e-08,4.797819444444446e-13,4.804388888888888e-13
814,-1.7587387335366666e-08,-1.4070502002627775e-08,6.229513888888889e-13,6.239277777777774e-13
815,-2.5787867082216667e-08,-8.646605147609861e-10,4.815249999999998e-13,4.818875000000001e-13
816,1.7574258563858327e-08,1.0371195558926393e-08,5.037458333333334e-13,5.041694444444442e-13
817,2.5768827582261107e-08,4.712543663861529e-09,5.130513888888891e-13,5.131666666666664e-13
818,1.8947463013774995e-08,-3.5893498407018044e-09,4.364861111111111e-13,4.3682916666666666e-13
819,6.357583175681666e-09,-1.5957498426191673e-08,5.101486111111112e-13,5.10623611111111e-13
820,-4.445081267761665e-09,-7.410889821150138e-09,4.2343333333333343e-13,4.2385277777777776e-13
821,-1.3356852305369439e-08,8.296513603068615e-09,4.924611111111113e-13,4.930902777777779e-13
822,-2.1305396751352782e-09,1.4722805809643058e-09,4.247361111111113e-13,4.252472222222221e-13
823,-1.2248482496248607e-08,-2.186444069404167e-09,4.69651388888889e-13,4.703152777777777e-13
824,-9.483173375049583e-09,-7.049324983852081e-09,4.3823055555555553e-13,4.3890000000000003e-13
825,6.570493084526529e-10,-1.0633610302493056e-09,4.556305555555556e-13,4.564319444444445e-13
826,4.159142684091946e-09,-2.3627111094281946e-09,4.515777777777777e-13,4.5254305555555563e-13
827,4.839013774966389e-09,-8.419205699065137e-09,4.4868055555555555e-13,4.4934722222222225e-13
828,-4.613657649558054e-09,-3.4728259658204168e-09,4.650305555555555e-13,4.660041666666668e-13
829,4.726035886700417e-10,6.0053641679900005e-09,4.49623611111111e-13,4.501777777777779e-13
830,-1.42062098505125e-08,8.685578627105832e-09,4.829083333333331e-13,4.838333333333335e-13
831,1.8978390155487504e-09,4.0218398800916675e-09,4.642986111111112e-13,4.648805555555558e-13
832,9.46794424495611e-09,-8.589561806802638e-10,5.011041666666666e-13,5.021416666666665e-13
833,2.67019198704625e-09,-2.629302307966667e-09,4.848597222222223e-13,4.856055555555556e-13
834,-5.682257220638888e-09,-7.940198483314167e-10,5.240583333333334e-13,5.249722222222225e-13
835,-5.065422109474029e-09,-1.7772958870780562e-09,5.14161111111111e-13,5.150361111111112e-13
836,-9.738634815485691e-10,1.550057556513611e-09,5.549347222222221e-13,5.557124999999999e-13
837,-1.0891404669148612e-09,7.351660887890281e-09,5.54201388888889e-13,5.551277777777774e-13
838,3.886907980017639e-09,6.705410070007778e-09,5.918916666666664e-13,5.928000000000001e-13
839,1.730541083103194e-09,-6.166504621357499e-09,6.017680555555555e-13,6.029124999999997e-13
840,-3.841826105280279e-09,-2.3008736709947226e-10,6.359194444444445e-13,6.368652777777779e-13
841,-5.284229933444723e-09,-7.833872311553195e-10,6.56713888888889e-13,6.57898611111111e-13
842,-2.055415062238055e-09,5.739305798306668e-10,6.883527777777778e-13,6.892458333333335e-13
843,4.204715056359168e-09,1.6584969489158333e-09,7.193416666666667e-13,7.205055555555556e-13
844,-1.4723010798376387e-09,6.184167991830554e-10,7.499888888888887e-13,7.508708333333333e-13
845,-3.3007606410636116e-09,-2.9389902850062513e-10,7.904138888888887e-13,7.914597222222225e-13
846,1.50505675800875e-09,-2.2307035561319443e-10,8.210680555555557e-13,8.219250000000003e-13
847,2.5717069271773605e-09,2.300840767683472e-09,8.70177777777778e-13,8.712333333333334e-13
848,5.866783230423751e-09,5.288102430394722e-09,9.020569444444443e-13,9.032208333333333e-13
849,2.8998612394216673e-09,-4.15991743863514e-09,9.589291666666666e-13,9.603263888888891e-13
850,-1.8336308398833336e-09,-5.1325634849984735e-09,9.942319444444444e-13,9.953986111111108e-13
851,-3.4854245676158327e-09,1.1950169089831944e-09,1.0587819444444443e-12,1.0600208333333334e-12
852,7.44350773720639e-10,5.2791795995647225e-09,1.099534722222222e-12,1.1007916666666666e-12
853,1.6588802396965275e-09,-9.893054870856112e-10,1.1719097222222223e-12,1.1731194444444442e-12
854,7.66921263433986e-10,-2.0347915795931944e-09,1.2163263888888896e-12,1.217516666666667e-12
855,4.327887760011806e-11,-1.103766953732361e-09,1.2946347222222217e-12,1.295811111111111e-12
856,-3.830438764451666e-08,2.9683097023247216e-09,6.726861111111109e-13,6.716347222222223e-13
857,-3.0405598219476386e-08,3.6049520714201384e-09,8.898694444444447e-13,8.897680555555558e-13
858,1.0162087211834721e-08,6.506411188473889e-09,8.212333333333334e-13,8.200486111111112e-13
859,-2.175059227795556e-08,-7.096398724397502e-09,5.096930555555557e-13,5.094499999999999e-13
860,-1.2428056469883335e-08,-3.436453131891389e-10,7.660041666666667e-13,7.651777777777776e-13
861,7.489183408562637e-09,-6.653784699835557e-09,5.27972222222222e-13,5.275819444444446e-13
862,1.1004726183794443e-10,-7.289669867882501e-09,6.368736111111111e-13,6.362347222222222e-13
863,5.9040268175791685e-09,1.1075674059919445e-08,5.43723611111111e-13,5.435208333333334e-13
864,8.445660369860138e-09,2.7207764188874995e-09,5.297333333333331e-13,5.293180555555555e-13
865,1.3028827755868055e-09,-1.2902857915212504e-08,5.281e-13,5.279444444444445e-13
866,1.5840133183311105e-09,-6.399967671496389e-09,4.712944444444445e-13,4.711569444444446e-13
867,2.569781377752499e-09,3.1686852374977787e-09,5.042694444444445e-13,5.040777777777779e-13
868,-4.640790183000694e-09,-1.3280808863431945e-08,4.540263888888888e-13,4.537666666666667e-13
869,1.515747860063334e-10,-1.4683386682197228e-08,4.821166666666665e-13,4.819625e-13
870,-1.0566916760313889e-08,4.1419670246620825e-09,4.61251388888889e-13,4.609722222222221e-13
871,-6.8818552066676376e-09,6.1427633495795844e-09,4.761444444444444e-13,4.75977777777778e-13
872,3.737149087365833e-09,3.8721991649668055e-09,4.859527777777777e-13,4.856180555555556e-13
873,6.7572294409025e-09,5.606090030389168e-09,4.784027777777779e-13,4.782874999999999e-13
874,-1.9954168154022233e-09,-2.1537953493531947e-09,5.186541666666667e-13,5.182236111111111e-13
875,-5.9546158219191656e-09,-7.405390401493194e-09,4.933791666666666e-13,4.931791666666666e-13
876,2.040066747629861e-09,4.388678603162501e-10,5.550347222222223e-13,5.545819444444445e-13
877,3.180873645645139e-09,1.4082767654761117e-08,5.189625e-13,5.186652777777778e-13
878,-6.050441263740139e-09,1.0016504722293049e-08,5.978722222222221e-13,5.972263888888888e-13
879,9.151472748030556e-10,-2.5982306067175005e-09,5.483888888888889e-13,5.479625e-13
880,-1.4500584035193056e-09,-3.851843635211807e-09,6.398097222222221e-13,6.39048611111111e-13
881,-3.4986008311548615e-10,-4.5083962334031946e-09,5.867805555555556e-13,5.862555555555554e-13
882,4.1746734763148605e-09,-2.805986188565556e-09,6.856402777777778e-13,6.847541666666665e-13
883,2.390139427095e-09,8.046137976193333e-10,6.328208333333332e-13,6.320625000000001e-13
884,4.4587944545295826e-09,6.3420044280887495e-09,7.364958333333332e-13,7.35575e-13
